timestamp,city,province,city_source,latitude,longitude,aqi,pm25,pm10,o3,no2,so2,co,nh3,temperature,humidity,pressure,wind_speed,wind_direction,visibility,weather_condition,source,status
2025-06-28 01:05:18,Hai Phong,Hai Phong,Hai Phong (openweathermap),20.8449,106.6881,3,32.44,40.27,32.1,10.14,2.83,602.92,11.66,29.44,85.0,1005.0,3.36,129.0,10000.0,Clouds,openweathermap,
2025-06-28 01:05:16,Can Tho,Can Tho,Can Tho (openweathermap),10.0452,105.7469,2,11.71,13.03,44.94,5.28,0.79,349.7,1.6,25.17,94.0,1009.0,2.33,235.0,10000.0,Clouds,openweathermap,
2025-06-28 01:05:15,Da Nang,Da Nang,Da Nang (openweathermap),16.0544,108.2022,1,5.15,5.47,7.54,1.51,0.14,191.02,0.34,26.29,91.0,1006.0,2.75,234.0,10000.0,Clouds,openweathermap,
2025-06-28 01:05:14,Hanoi,Hanoi,Hanoi (openweathermap),21.0285,105.8542,3,36.28,41.63,2.3,10.66,2.34,663.77,10.93,27.17,88.0,1004.0,3.67,136.0,10000.0,Clouds,openweathermap,
2025-06-28 01:05:13,Ho Chi Minh City,Ho Chi Minh,Ho Chi Minh City (openweathermap),10.8231,106.6297,3,42.23,48.08,14.2,22.44,3.28,1032.72,3.81,25.59,85.0,1009.0,2.8,232.0,10000.0,Clouds,openweathermap,
2025-06-28 01:05:10,Can Tho,Can Tho,Can Tho (waqi),10.0452,105.7469,34,17.0,34.0,11.0,39.0,,11.0,,,,,,,,,waqi,success
2025-06-28 01:05:10,Da Nang,Da Nang,Da Nang (waqi),16.0544,108.2022,89,73.0,89.0,,,,,,,,,,,,,waqi,success
2025-06-28 01:05:10,Hai Phong,Hai Phong,Hai Phong (waqi),20.8449,106.6881,34,34.0,32.0,,,23.0,,,,,,,,,,waqi,success
2025-06-28 01:05:09,Hanoi,Hanoi,Hanoi (waqi),21.0285,105.8542,92,92.0,62.0,16.0,15.0,9.0,4.0,,,,,,,,,waqi,success
2025-06-28 01:05:09,Ho Chi Minh City,Ho Chi Minh,Ho Chi Minh City (waqi),10.8231,106.6297,45,18.0,45.0,,9.0,,,,,,,,,,,waqi,success
