timestamp,city,province,city_source,latitude,longitude,aqi,pm25,pm10,o3,no2,so2,co,nh3,temperature,humidity,pressure,wind_speed,wind_direction,visibility,weather_condition,source,status
2025-06-28 00:30:55,Hai Phong,Hai Phong,Hai Phong (openweathermap),20.8449,106.6881,3,32.44,40.27,32.1,10.14,2.83,602.92,11.66,29.02,84.0,1005.0,3.08,124.0,10000.0,Clouds,openweathermap,
2025-06-28 00:30:54,Can Tho,Can Tho,Can Tho (openweathermap),10.0452,105.7469,2,11.71,13.03,44.94,5.28,0.79,349.7,1.6,25.32,97.0,1010.0,2.46,238.0,10000.0,Clouds,openweathermap,
2025-06-28 00:30:52,Da Nang,Da Nang,Da Nang (openweathermap),16.0544,108.2022,1,5.15,5.47,7.54,1.51,0.14,191.02,0.34,26.34,89.0,1006.0,2.65,232.0,10000.0,Clouds,openweathermap,
2025-06-28 00:30:51,Hanoi,Hanoi,Hanoi (openweathermap),21.0285,105.8542,3,35.17,41.03,3.37,10.66,2.55,647.02,9.89,27.17,88.0,1004.0,2.88,123.0,10000.0,Clouds,openweathermap,
2025-06-28 00:30:50,Ho Chi Minh City,Ho Chi Minh,Ho Chi Minh City (openweathermap),10.8231,106.6297,3,42.23,48.08,14.2,22.44,3.28,1032.72,3.81,25.89,85.0,1009.0,3.29,246.0,10000.0,Clouds,openweathermap,
2025-06-28 00:30:47,Can Tho,Can Tho,Can Tho (waqi),10.0452,105.7469,34,17.0,34.0,11.0,39.0,,11.0,,,,,,,,,waqi,success
2025-06-28 00:30:47,Hai Phong,Hai Phong,Hai Phong (waqi),20.8449,106.6881,34,34.0,32.0,,,23.0,,,,,,,,,,waqi,success
2025-06-28 00:30:46,Da Nang,Da Nang,Da Nang (waqi),16.0544,108.2022,89,73.0,89.0,,,,,,,,,,,,,waqi,success
2025-06-28 00:30:46,Hanoi,Hanoi,Hanoi (waqi),21.0285,105.8542,92,92.0,62.0,16.0,15.0,9.0,4.0,,,,,,,,,waqi,success
2025-06-28 00:30:46,Ho Chi Minh City,Ho Chi Minh,Ho Chi Minh City (waqi),10.8231,106.6297,45,18.0,45.0,,9.0,,,,,,,,,,,waqi,success
