timestamp,city,province,city_source,latitude,longitude,aqi,pm25,pm10,o3,no2,so2,co,nh3,temperature,humidity,pressure,wind_speed,wind_direction,visibility,weather_condition,source,status
2025-06-23 18:21:42,Tay Ninh,Tay Ninh,Tay Ninh (openweathermap),11.31,106.0983,2,19.18,23.05,6.91,15.3,3.72,635.39,3.65,26.63,81.0,1008.0,3.05,240.0,10000.0,Clouds,openweathermap,
2025-06-23 18:21:41,Ben Tre,Ben Tre,Ben Tre (openweathermap),10.2431,106.3756,1,7.53,10.78,25.98,6.47,0.93,282.44,1.42,26.11,92.0,1008.0,2.13,254.0,10000.0,Clouds,openweathermap,
2025-06-23 18:21:40,Tan An,Long An,Tan An (openweathermap),10.5439,106.4108,2,14.2,18.21,16.08,11.9,1.63,476.99,2.47,26.69,88.0,1008.0,3.81,255.0,10000.0,Clouds,openweathermap,
2025-06-23 18:21:38,Di An,Binh Duong,Di An (openweathermap),10.9069,106.7722,2,23.8,29.02,3.83,19.68,3.6,746.57,4.07,26.92,86.0,1008.0,3.52,252.0,10000.0,Clouds,openweathermap,
2025-06-23 18:21:37,Phu Quoc,Kien Giang,Phu Quoc (openweathermap),10.2897,103.984,1,1.02,2.41,36.43,0.34,0.14,76.72,0.03,25.32,92.0,1009.0,6.29,287.0,10000.0,Rain,openweathermap,
2025-06-23 18:21:36,Ha Tien,Kien Giang,Ha Tien (openweathermap),10.3831,104.4881,1,0.85,2.09,36.89,0.25,0.09,76.57,0.02,26.4,84.0,1008.0,8.03,270.0,10000.0,Rain,openweathermap,
2025-06-23 18:21:35,Chau Doc,An Giang,Chau Doc (openweathermap),10.7011,105.1119,1,0.85,2.05,35.92,0.22,0.09,75.43,0.0,25.86,87.0,1008.0,3.98,239.0,10000.0,Clouds,openweathermap,
2025-06-23 18:21:33,Ca Mau,Ca Mau,Ca Mau (openweathermap),9.1767,105.1525,1,2.55,3.83,45.15,0.25,0.11,93.33,0.12,24.47,94.0,1009.0,1.25,247.0,7538.0,Rain,openweathermap,
2025-06-23 18:21:32,Bac Lieu,Bac Lieu,Bac Lieu (openweathermap),9.2847,105.7244,1,1.95,3.69,43.42,0.24,0.08,92.33,0.11,25.77,89.0,1009.0,3.52,264.0,10000.0,Rain,openweathermap,
2025-06-23 18:21:31,Soc Trang,Soc Trang,Soc Trang (openweathermap),9.6025,105.9803,1,2.18,4.76,38.72,1.11,0.24,109.96,0.42,25.28,93.0,1009.0,2.29,256.0,10000.0,Clouds,openweathermap,
